tce,keep,onEB,onCum,onOther
004922182-06,True,False,False,False
004922182-07,True,False,False,False
004922182-08,True,False,False,False
004922182-09,True,False,False,False
004922182-10,True,False,False,False
004927432-01,True,False,False,False
004927495-01,True,False,False,False
004927891-01,True,False,False,False
004927985-01,True,False,False,False
004928164-01,True,False,False,False
004929016-01,True,False,False,False
004929016-02,True,False,False,False
004929016-03,True,False,False,False
004929016-04,True,False,False,False
004929016-05,True,False,False,False
004929016-06,True,False,False,False
004929016-07,True,False,False,False
004929016-08,True,False,False,False
004929016-09,True,False,False,False
004929016-10,True,False,False,False
004929299-01,False,True,True,False
004929299-02,False,True,True,False
004930578-01,True,False,False,False
004930913-01,True,False,False,False
004930913-02,True,False,False,False
004930913-03,True,False,False,False
004930913-04,True,False,False,False
004930913-05,True,False,False,False
004931073-01,False,True,True,False
004931073-02,False,True,True,False
004931073-03,False,True,True,False
004931073-04,False,True,True,False
004931073-05,False,True,True,False
004931073-06,False,True,True,False
004931390-01,True,False,False,False
004931390-02,True,False,False,False
004931390-03,True,False,False,False
004931390-04,True,False,False,False
004931832-01,True,False,False,False
004932348-01,False,True,True,False
004932348-02,False,True,True,False
004932348-03,False,True,True,False
004932348-04,False,True,True,False
004932417-01,True,False,False,False
004932417-02,True,False,False,False
004932657-01,True,False,False,False
004932663-01,True,False,False,False
004932663-02,True,False,False,False
004932691-01,False,True,True,False
004933476-01,False,False,True,False
004933476-02,False,False,True,False
004933476-03,False,False,True,False
004933476-04,False,False,True,False
004933476-05,False,False,True,False
004934893-01,True,False,False,False
004935181-01,True,False,False,False
004935249-01,True,False,False,False
004935249-02,True,False,False,False
004935249-03,True,False,False,False
004935249-04,True,False,False,False
004935249-05,True,False,False,False
004935606-01,True,False,False,False
004935813-01,True,False,False,False
004935813-02,True,False,False,False
004935813-03,True,False,False,False
004935914-01,False,True,True,False
004936105-01,True,False,False,False
004936438-01,True,False,False,False
004936524-01,True,False,False,False
004936771-01,True,False,False,False
004936990-01,False,True,True,False
004936990-02,False,True,True,False
004937143-01,False,True,True,False
004937143-02,False,True,True,False
004937327-01,True,False,False,False
004937340-01,True,False,False,False
004938281-01,True,False,False,False
004939265-01,False,False,True,False
004939265-02,False,False,True,False
004939265-03,False,False,True,False
004939265-04,False,False,True,False
004939265-05,False,False,True,False
004939265-06,False,False,True,False
004939265-07,False,False,True,False
004939346-01,False,False,True,False
004939346-02,False,False,True,False
004939828-01,True,False,False,False
004940201-01,False,True,True,False
004940201-02,False,True,True,False
004940217-01,True,False,False,False
004940226-01,True,False,False,False
004940226-02,True,False,False,False
004940438-01,False,True,True,False
004945035-01,False,True,True,False
004945035-02,False,True,True,False
004945107-01,True,False,False,False
004945346-01,True,False,False,False
004945877-01,False,False,True,False
004945877-02,False,False,True,False
004946584-01,True,False,False,False
004946584-02,True,False,False,False
004946584-03,True,False,False,False
004946627-01,True,False,False,False
004946680-01,False,True,True,False
004946680-02,False,True,True,False
004946680-03,False,True,True,False
004946680-04,False,True,True,False
004947130-01,True,False,False,False
004947556-01,False,False,True,False
004947726-01,False,True,True,False
004948730-01,False,False,True,False
004948730-02,False,False,True,False
004948730-03,False,False,True,False
004948730-04,False,False,True,False
004948730-05,False,False,True,False
004948730-06,False,False,True,False
004948730-07,False,False,True,False
004948863-01,False,True,True,False
004949214-01,False,False,True,False
004949239-01,True,False,False,False
004949524-01,False,False,True,False
004949524-02,False,False,True,False
004949524-03,False,False,True,False
004949553-01,True,False,False,False
004949751-01,False,False,True,False
004949751-02,False,False,True,False
004949751-03,False,False,True,False
004949751-04,False,False,True,False
004949751-05,False,False,True,False
004949751-06,False,False,True,False
004949751-07,False,False,True,False
004949751-08,False,False,True,False
004949825-01,True,False,False,False
004949825-02,True,False,False,False
004950232-01,False,False,True,False
004950557-01,False,True,True,False
004950557-02,False,True,True,False
004950557-03,False,True,True,False
004950557-04,False,True,True,False
004951030-01,True,False,False,False
004951030-02,True,False,False,False
004951030-03,True,False,False,False
004951249-01,False,False,True,False
004951711-01,True,False,False,False
004951877-01,False,False,True,False
004951877-02,False,False,True,False
004951877-03,False,False,True,False
004951877-04,False,False,True,False
004951877-05,False,False,True,False
004951877-06,False,False,True,False
004952259-01,True,False,False,False
004952341-01,False,False,True,False
004952608-01,True,False,False,False
004953193-01,True,False,False,False
004989057-01,False,False,True,False
004989879-01,True,False,False,False
004989879-02,True,False,False,False
004989879-03,True,False,False,False
004989879-04,True,False,False,False
004990438-01,True,False,False,False
004990977-01,False,True,True,False
004990977-02,False,True,True,False
004994506-01,True,False,False,False
004994971-01,True,False,False,False
004995706-01,True,False,False,False
004995948-01,True,False,False,False
004995953-01,True,False,False,False
004995953-02,True,False,False,False
004996558-01,False,False,True,False
004996558-02,False,False,True,False
004997207-01,True,False,False,False
005000179-01,False,False,True,False
005000179-02,False,False,True,False
005000456-01,True,False,False,False
005000456-02,True,False,False,False
005001655-01,True,False,False,False
005002361-01,True,False,False,False
005003117-01,False,True,True,False
005003117-02,False,True,True,False
005003117-03,False,True,True,False
005003117-04,False,True,True,False
005004524-01,True,False,False,False
005004660-01,True,False,False,False
005004660-02,True,False,False,False
005005121-01,False,False,True,False
005005618-01,False,True,False,False
005006817-01,False,True,False,False
005007394-01,True,False,False,False
005008211-01,True,False,False,False
005008245-01,False,False,True,False
005008492-01,True,False,False,False
005008689-01,True,False,False,False
005008954-01,True,False,False,False
005008966-01,True,False,False,False
005008966-02,True,False,False,False
005008966-03,True,False,False,False
005008966-04,True,False,False,False
005009743-01,False,False,True,False
005010054-01,True,False,False,False
005014564-01,True,False,False,False
005014753-01,False,True,True,False
005014753-02,False,True,True,False
005015088-01,True,False,False,False
005015542-01,True,False,False,False
005015542-02,True,False,False,False
005015667-01,True,False,False,False
005015913-01,False,True,True,False
005015913-02,False,True,True,False
005016163-01,False,True,True,False
005016761-01,True,False,False,False
005016873-01,True,False,False,False
005017058-01,False,True,True,False
005017554-01,True,False,False,False
005018796-01,True,False,False,False
005018976-01,True,False,False,False
005019101-01,True,False,False,False
005019234-01,True,False,False,False
005019498-01,True,False,False,False
005019567-01,False,False,True,False
005019587-01,True,False,False,False
005019587-02,True,False,False,False
005020034-01,False,True,True,False
005020034-02,False,True,True,False
005020044-01,False,False,True,False
005020319-01,False,False,True,False
005020319-02,False,False,True,False
005020319-03,False,False,True,False
005020319-04,False,False,True,False
005020319-05,False,False,True,False
005020319-06,False,False,True,False
005020319-07,False,False,True,False
005020319-08,False,False,True,False
005020319-09,False,False,True,False
005020319-10,False,False,True,False
005021174-01,False,True,True,False
005021174-02,False,True,True,False
005021176-01,False,False,True,False
005021176-02,False,False,True,False
005021374-01,True,False,False,False
005021374-02,True,False,False,False
005021374-03,True,False,False,False
005021374-04,True,False,False,False
005021689-01,True,False,False,False
005021732-01,False,True,True,False
005021732-02,False,True,True,False
005021732-03,False,True,True,False
005021732-04,False,True,True,False
005021737-01,False,False,True,False
005021737-02,False,False,True,False
005021737-03,False,False,True,False
005021737-04,False,False,True,False
005021737-05,False,False,True,False
005021899-01,False,False,True,False
005021899-02,False,False,True,False
005021899-03,False,False,True,False
005021899-04,False,False,True,False
005021899-05,False,False,True,False
005021899-06,False,False,True,False
