tce,keep,onEB,onCum,onOther
003338608-03,True,False,False,False
003338608-04,True,False,False,False
003338608-05,True,False,False,False
003338608-06,True,False,False,False
003338608-07,True,False,False,False
003338660-01,False,False,True,False
003338660-02,False,False,True,False
003338660-03,False,False,True,False
003338674-01,False,False,True,False
003338674-02,False,False,True,False
003338674-03,False,False,True,False
003338674-04,False,False,True,False
003338680-01,True,False,False,False
003338680-02,True,False,False,False
003339183-01,True,False,False,False
003339702-01,True,False,False,False
003339702-02,True,False,False,False
003339702-03,True,False,False,False
003339702-04,True,False,False,False
003339702-05,True,False,False,False
003339702-06,True,False,False,False
003339702-07,True,False,False,False
003339780-01,True,False,False,False
003340360-01,True,False,False,False
003340360-02,True,False,False,False
003341327-01,True,False,False,False
003341327-02,True,False,False,False
003341457-01,True,False,False,False
003341457-02,True,False,False,False
003341457-03,True,False,False,False
003341457-04,True,False,False,False
003341934-01,False,True,True,False
003341995-01,True,False,False,False
003342467-01,False,False,True,True
003343963-01,True,False,False,False
003343963-02,True,False,False,False
003344427-01,False,True,True,False
003344427-02,False,True,True,False
003345973-01,False,False,False,False
003345973-03,False,False,False,False
003345973-04,False,False,False,False
003345973-05,False,False,False,False
003346027-01,True,False,False,False
003346027-02,True,False,False,False
003346195-01,True,False,False,False
003347395-01,True,False,False,False
003347395-02,True,False,False,False
003347395-03,True,False,False,False
003347395-04,True,False,False,False
003347395-05,True,False,False,False
003347395-06,True,False,False,False
003347395-07,True,False,False,False
003347395-08,True,False,False,False
003347485-01,False,True,True,False
003347485-02,False,True,True,False
003347485-03,False,True,True,False
003347485-04,False,True,True,False
003347643-01,True,False,False,False
003348288-01,True,False,False,False
003348288-02,True,False,False,False
003348288-03,True,False,False,False
003348288-04,True,False,False,False
003348288-06,True,False,False,False
003348288-07,True,False,False,False
003348288-08,True,False,False,False
003348378-01,True,False,False,False
003348378-02,True,False,False,False
003351636-01,True,False,False,False
003351636-02,True,False,False,False
003351636-03,True,False,False,False
003351945-01,False,True,False,False
003352122-01,True,False,False,False
003352122-02,True,False,False,False
003352122-03,True,False,False,False
003352122-04,True,False,False,False
003352122-05,True,False,False,False
003352122-06,True,False,False,False
003352523-01,True,False,False,False
003352523-02,True,False,False,False
003352751-01,False,True,True,False
003352751-02,False,True,True,False
003352814-01,True,False,False,False
003353050-01,False,False,True,False
003353650-01,True,False,False,False
003356155-01,True,False,False,False
003356799-01,True,False,False,False
003356839-01,True,False,False,False
003357002-01,True,False,False,False
003424832-01,True,False,False,False
003425374-01,True,False,False,False
003425802-01,True,False,False,False
003425802-02,True,False,False,False
003425851-01,True,False,False,False
003426243-01,True,False,False,False
003426991-01,True,False,False,False
003427727-01,True,False,False,False
003427727-02,True,False,False,False
003427759-01,True,False,False,False
003427776-01,False,True,True,False
003429626-01,True,False,False,False
003429626-02,True,False,False,False
003429626-03,True,False,False,False
003429626-04,True,False,False,False
003429626-05,True,False,False,False
003429637-01,True,False,False,False
003429637-02,True,False,False,False
003431662-01,True,False,False,False
003437557-01,True,False,False,False
003437940-01,True,False,False,False
003438975-01,False,True,True,False
003439031-03,False,True,True,False
003439031-04,False,True,True,False
003439374-01,True,False,False,False
003439374-02,True,False,False,False
003440118-01,False,False,True,False
003440230-01,False,True,True,False
003440230-02,False,True,True,False
003440230-03,False,True,True,False
003440346-01,True,False,False,False
003440346-02,True,False,False,False
003440429-01,True,False,False,False
003440495-01,True,False,False,False
003440495-02,True,False,False,False
003440495-03,True,False,False,False
003440495-04,True,False,False,False
003440495-05,True,False,False,False
003440495-06,True,False,False,False
003440495-07,True,False,False,False
003440495-08,True,False,False,False
003440495-09,True,False,False,False
003440495-10,True,False,False,False
003440840-01,True,False,False,False
003440840-02,True,False,False,False
003440840-03,True,False,False,False
003441159-01,True,False,False,False
003441159-02,True,False,False,False
003441230-01,True,False,False,False
003441230-02,True,False,False,False
003441230-03,True,False,False,False
003441235-01,True,False,False,False
003441423-01,True,False,False,False
003441423-02,True,False,False,False
003441423-03,True,False,False,False
003441423-04,True,False,False,False
003441423-05,True,False,False,False
003441423-06,True,False,False,False
003441423-07,True,False,False,False
003441652-01,True,False,False,False
003441784-01,False,True,True,False
003441784-02,False,True,True,False
003441784-03,False,True,True,False
003441864-01,True,False,False,False
003442006-01,True,False,False,False
003442006-02,True,False,False,False
003442054-01,False,True,False,False
003442054-03,False,True,False,False
003442058-01,True,False,False,False
003442058-02,True,False,False,False
003442058-03,True,False,False,False
003443050-01,True,False,False,False
003443127-01,True,False,False,False
003443127-02,True,False,False,False
003443127-03,True,False,False,False
003443127-04,True,False,False,False
003443127-05,True,False,False,False
003443207-01,True,False,False,False
003443207-02,True,False,False,False
003443207-03,True,False,False,False
003443207-04,True,False,False,False
003443582-01,False,False,False,False
003443582-02,False,False,False,False
003443582-03,False,False,False,False
003443790-01,False,True,True,False
003443790-02,False,True,True,False
003443790-03,False,True,True,False
003445406-01,True,False,False,False
003445406-02,True,False,False,False
003445406-03,True,False,False,False
003446471-01,True,False,False,False
003446471-02,True,False,False,False
003446471-03,True,False,False,False
003446837-01,True,False,False,False
003446837-02,True,False,False,False
003446996-01,True,False,False,False
003447701-01,True,False,False,False
003448130-01,False,False,True,False
003448475-01,True,False,False,False
003448777-01,True,False,False,False
003448787-01,True,False,False,False
003449953-01,True,False,False,False
003453026-01,True,False,False,False
003453026-02,True,False,False,False
003453026-03,True,False,False,False
003453026-04,True,False,False,False
003453026-05,True,False,False,False
003453026-06,True,False,False,False
003453026-07,True,False,False,False
003453026-08,True,False,False,False
003453494-01,True,False,False,False
003453494-02,True,False,False,False
003453494-03,True,False,False,False
003454513-01,True,False,False,False
003454513-02,True,False,False,False
003454513-03,True,False,False,False
003454513-04,True,False,False,False
003454513-05,True,False,False,False
003454720-01,True,False,False,False
003454720-02,True,False,False,False
003454720-03,True,False,False,False
003454720-04,True,False,False,False
003454720-05,True,False,False,False
003454731-01,True,False,False,False
003454731-02,True,False,False,False
003454731-03,True,False,False,False
003454941-01,True,False,False,False
003455094-01,True,False,False,False
003455094-02,True,False,False,False
003455863-01,True,False,False,False
003455863-02,True,False,False,False
003456198-01,True,False,False,False
003456318-01,True,False,False,False
003456605-01,True,False,False,False
003456780-01,True,False,False,False
003456780-02,True,False,False,False
003456945-01,True,False,False,False
003457172-01,True,False,False,False
003457172-02,True,False,False,False
003457172-03,True,False,False,False
003457192-01,True,False,False,False
003457192-02,True,False,False,False
003457192-03,True,False,False,False
003457192-04,True,False,False,False
003457192-05,True,False,False,False
003457192-06,True,False,False,False
003457192-07,True,False,False,False
003457192-08,True,False,False,False
003457192-09,True,False,False,False
003457310-01,True,False,False,False
003458028-01,False,False,True,False
003458028-02,False,False,True,False
003458028-03,False,False,True,False
003458028-04,False,False,True,False
003458399-01,True,False,False,False
003458671-01,True,False,False,False
003458919-01,False,True,True,False
003458919-02,False,True,True,False
003458919-03,False,True,True,False
003458919-04,False,True,True,False
003458990-01,True,False,False,False
003459199-01,False,True,True,False
003459261-01,True,False,False,False
003526249-01,True,False,False,False
003526312-01,True,False,False,False
003526331-01,False,False,True,False
003527607-01,True,False,False,False
003528680-01,True,False,False,False
003529242-01,True,False,False,False
003530668-01,False,True,True,False
